2013-01-02,62550.0
2013-01-03,63312.0
2013-01-04,62523.0
2013-01-07,61933.0
2013-01-08,61128.0
2013-01-09,61579.0
2013-01-10,61678.0
2013-01-11,61497.0
2013-01-14,62081.0
2013-01-15,61728.0
2013-01-16,61787.0
2013-01-17,62194.0
2013-01-18,61956.0
2013-01-21,61900.0
2013-01-22,61692.0
2013-01-23,61966.0
2013-01-24,61170.0
2013-01-28,60027.0
2013-01-29,60406.0
2013-01-30,59337.0
2013-01-31,59761.0
2013-02-01,60351.0
2013-02-04,59576.0
2013-02-05,59445.0
2013-02-06,58951.0
2013-02-07,58372.0
2013-02-08,58498.0
2013-02-13,58406.0
2013-02-14,58077.0
2013-02-15,57903.0
2013-02-18,57614.0
2013-02-19,57314.0
2013-02-20,56178.0
2013-02-21,56155.0
2013-02-22,56697.0
2013-02-25,56618.0
2013-02-26,56949.0
2013-02-27,57274.0
2013-02-28,57424.0
2013-03-01,56884.0
2013-03-04,56499.0
2013-03-05,55951.0
2013-03-06,57940.0
2013-03-07,58847.0
2013-03-08,58433.0
2013-03-11,58545.0
2013-03-12,58209.0
2013-03-13,57386.0
2013-03-14,57281.0
2013-03-15,56869.0
2013-03-18,56973.0
2013-03-19,56361.0
2013-03-20,56030.0
2013-03-21,55577.0
2013-03-22,55243.0
2013-03-25,54873.0
2013-03-26,55671.0
2013-03-27,56034.0
2013-03-28,56352.0
2013-04-01,55902.0
2013-04-02,54889.0
2013-04-03,55563.0
2013-04-04,54648.0
2013-04-05,55051.0
2013-04-08,55092.0
2013-04-09,55912.0
2013-04-10,56187.0
2013-04-11,55401.0
2013-04-12,54963.0
2013-04-15,52950.0
2013-04-16,53991.0
2013-04-17,52882.0
2013-04-18,53166.0
2013-04-19,53929.0
2013-04-22,54298.0
2013-04-23,54885.0
2013-04-24,54984.0
2013-04-25,54963.0
2013-04-26,54252.0
2013-04-29,54887.0
2013-04-30,55910.0
2013-05-02,55322.0
2013-05-03,55488.0
2013-05-06,55430.0
2013-05-07,56275.0
2013-05-08,55805.0
2013-05-09,55448.0
2013-05-10,55108.0
2013-05-13,54448.0
2013-05-14,54667.0
2013-05-15,54936.0
2013-05-16,54773.0
2013-05-17,55164.0
2013-05-20,55701.0
2013-05-21,56265.0
2013-05-22,56429.0
2013-05-23,56350.0
2013-05-24,56406.0
2013-05-27,56396.0
2013-05-28,56036.0
2013-05-29,54635.0
2013-05-31,53506.0
2013-06-03,53944.0
2013-06-04,54018.0
2013-06-05,52799.0
2013-06-06,52885.0
2013-06-07,51619.0
2013-06-10,51317.0
2013-06-11,49770.0
2013-06-12,49181.0
2013-06-13,50415.0
2013-06-14,49332.0
2013-06-17,49089.0
2013-06-18,49465.0
2013-06-19,47893.0
2013-06-20,48214.0
2013-06-21,47056.0
2013-06-24,45965.0
2013-06-25,46893.0
2013-06-26,47172.0
2013-06-27,47609.0
2013-06-28,47457.0
2013-07-01,47230.0
2013-07-02,45229.0
2013-07-03,45044.0
2013-07-04,45763.0
2013-07-05,45210.0
2013-07-08,45076.0
2013-07-10,45483.0
2013-07-11,46626.0
2013-07-12,45533.0
2013-07-15,46739.0
2013-07-16,46869.0
2013-07-17,47407.0
2013-07-18,47657.0
2013-07-19,47400.0
2013-07-22,48574.0
2013-07-23,48820.0
2013-07-24,48374.0
2013-07-25,49067.0
2013-07-26,49422.0
2013-07-29,49212.0
2013-07-30,48562.0
2013-07-31,48234.0
2013-08-01,49141.0
2013-08-02,48474.0
2013-08-05,48436.0
2013-08-06,47422.0
2013-08-07,47447.0
2013-08-08,48929.0
2013-08-09,49875.0
2013-08-12,50299.0
2013-08-13,50601.0
2013-08-14,50896.0
2013-08-15,50908.0
2013-08-16,51539.0
2013-08-19,51574.0
2013-08-20,50507.0
2013-08-21,50405.0
2013-08-22,51398.0
2013-08-23,52197.0
2013-08-26,51429.0
2013-08-27,50092.0
2013-08-28,49867.0
2013-08-29,49922.0
2013-08-30,50008.0
2013-09-02,51835.0
2013-09-03,51626.0
2013-09-04,51716.0
2013-09-05,52352.0
2013-09-06,53749.0
2013-09-09,54252.0
2013-09-10,53979.0
2013-09-11,53570.0
2013-09-12,53307.0
2013-09-13,53798.0
2013-09-16,53822.0
2013-09-17,54271.0
2013-09-18,55703.0
2013-09-19,55096.0
2013-09-20,54110.0
2013-09-23,54602.0
2013-09-24,54431.0
2013-09-25,54261.0
2013-09-26,53783.0
2013-09-27,53739.0
2013-09-30,52338.0
2013-10-01,53179.0
2013-10-02,53100.0
2013-10-03,52490.0
2013-10-04,52849.0
2013-10-07,52417.0
2013-10-08,52312.0
2013-10-09,52548.0
2013-10-10,52997.0
2013-10-11,53150.0
2013-10-14,54171.0
2013-10-15,54981.0
2013-10-16,55973.0
2013-10-17,55358.0
2013-10-18,55378.0
2013-10-21,56077.0
2013-10-22,56460.0
2013-10-23,55440.0
2013-10-24,54877.0
2013-10-25,54154.0
2013-10-28,55073.0
2013-10-29,54539.0
2013-10-30,54173.0
2013-10-31,54256.0
2013-11-01,54013.0
2013-11-04,54437.0
2013-11-05,53832.0
2013-11-06,53385.0
2013-11-07,52741.0
2013-11-08,52249.0
2013-11-11,52624.0
2013-11-12,51804.0
2013-11-13,52230.0
2013-11-14,53452.0
2013-11-18,54307.0
2013-11-19,53033.0
2013-11-21,52688.0
2013-11-22,52801.0
2013-11-25,52264.0
2013-11-26,51447.0
2013-11-27,51861.0
2013-11-28,51847.0
2013-11-29,52482.0
2013-12-02,51245.0
2013-12-03,50349.0
2013-12-04,50216.0
2013-12-05,50788.0
2013-12-06,50944.0
2013-12-09,51165.0
2013-12-10,50993.0
2013-12-11,50068.0
2013-12-12,50122.0
2013-12-13,50051.0
2013-12-16,50280.0
2013-12-17,50090.0
2013-12-18,50563.0
2013-12-19,50819.0
2013-12-20,51186.0
2013-12-23,51356.0
2013-12-26,51221.0
2013-12-27,51267.0
