Date,IMOEX.ME,XU100.IS,^BSESN,^BVSP,^JKSE,^MXX
2013-05-14,1405.77001953125,91287.1015625,19722.2890625,54667.0,5081.7890625,41925.140625
2013-05-15,1393.5400390625,92112.1015625,20212.9609375,54936.0,5089.72900390625,41905.23046875
2013-05-16,1373.93994140625,91946.703125,20247.330078125,54773.0,5078.52734375,41761.109375
2013-05-17,1404.02001953125,91924.796875,20286.119140625,55164.0,5145.5302734375,41806.73046875
2013-05-20,1406.9599609375,90165.1015625,20223.98046875,55701.0,5214.8212890625,41080.4296875
2013-05-21,1423.550048828125,91190.796875,20111.609375,56265.0,5188.60498046875,40548.44140625
2013-05-22,1444.22998046875,93178.8984375,20062.240234375,56429.0,5207.84423828125,40119.01953125
2013-05-23,1399.43994140625,91351.3984375,19674.330078125,56350.0,5121.2509765625,40505.26953125
2013-05-24,1382.239990234375,91016.296875,19704.330078125,56406.0,5154.93994140625,40521.26953125
2013-05-27,1378.6400146484375,90546.796875,20030.76953125,56396.0,5084.9853515625,40144.6484375
2013-05-28,1393.8299560546875,89916.3984375,20160.8203125,56036.0,5176.0810546875,40764.0390625
2013-05-29,1362.719970703125,87174.5,20147.640625,54635.0,5200.53857421875,40638.96875
2013-05-30,1361.18994140625,87170.203125,20215.400390625,,5129.49462890625,40984.5
2013-05-31,1343.989990234375,85990.0,19760.30078125,53506.0,5068.4775390625,41588.3203125
2013-06-03,1338.3299560546875,76983.703125,19610.48046875,53944.0,4971.20654296875,41094.8203125
2013-06-04,1341.6400146484375,80733.203125,19545.779296875,54018.0,5021.46240234375,40750.3984375
2013-06-05,1326.5699462890625,79636.796875,19568.220703125,52799.0,5001.07275390625,40226.328125
2013-06-06,1320.949951171875,75895.296875,19519.490234375,52885.0,,40579.078125
2013-06-07,1345.47998046875,78332.6015625,19429.23046875,51619.0,4865.18017578125,40232.6796875
2013-06-10,1337.7900390625,76386.203125,19441.0703125,51317.0,4777.2236328125,40721.3515625
2013-06-11,1302.93994140625,75041.0,19143.0,49770.0,4609.81103515625,39890.23828125
2013-06-12,,76880.6015625,19041.130859375,49181.0,4697.744140625,39480.3515625
2013-06-13,1287.510009765625,76488.6015625,18827.16015625,50415.0,4607.5263671875,39481.46875
2013-06-14,1300.800048828125,80011.1015625,19177.9296875,49332.0,4760.6025390625,39269.30078125
2013-06-17,1323.47998046875,78946.5,19325.869140625,49089.0,4774.3623046875,39549.4609375
2013-06-18,1334.9300537109375,77739.6015625,19223.279296875,49465.0,4840.30859375,39459.98046875
2013-06-19,1323.9599609375,78834.6015625,19245.69921875,47893.0,4806.51318359375,39044.94921875
2013-06-20,1296.3800048828125,73461.8984375,18719.2890625,48214.0,4629.85693359375,37517.23046875
2013-06-21,1299.1099853515625,73101.796875,18774.240234375,47056.0,4515.23828125,38036.4609375
2013-06-24,1292.3699951171875,70640.5,18540.890625,45965.0,4429.32861328125,37517.359375
2013-06-25,1302.1300048828125,71214.6015625,18629.150390625,46893.0,4418.74072265625,37901.76953125
2013-06-26,1321.8699951171875,73851.5,18552.119140625,47172.0,4587.591796875,38805.26953125
2013-06-27,1313.489990234375,75761.5,18875.94921875,47609.0,4675.6103515625,39650.75
2013-06-28,1331.239990234375,76294.5,19395.810546875,47457.0,4818.751953125,40623.30078125
2013-07-01,1335.75,76736.6015625,19577.390625,47230.0,4777.310546875,41176.80078125
2013-07-02,1337.260009765625,76438.796875,19463.8203125,45229.0,4728.5634765625,40832.48046875
2013-07-03,1336.22998046875,73718.703125,19177.759765625,45044.0,4577.01708984375,40828.8515625
2013-07-04,1349.6400146484375,75409.6015625,19410.83984375,45763.0,4581.796875,41200.3984375
2013-07-05,1344.97998046875,73111.796875,19495.8203125,45210.0,4602.6708984375,40623.08984375
2013-07-08,1350.9100341796875,71682.296875,19324.76953125,45076.0,4433.4931640625,40071.640625
2013-07-09,1346.1700439453125,71981.6015625,19439.48046875,,4403.6689453125,40221.0
2013-07-10,1334.1700439453125,71074.1015625,19294.119140625,45483.0,4478.51123046875,39999.01953125
2013-07-11,1367.0699462890625,71789.8984375,19676.060546875,46626.0,4604.08544921875,40479.828125
2013-07-12,1393.97998046875,73922.0,19958.470703125,45533.0,4632.970703125,40329.80859375
2013-07-15,1401.6800537109375,76228.0,20034.48046875,46739.0,4635.591796875,40322.3203125
2013-07-16,1407.1500244140625,75678.1015625,19851.23046875,46869.0,4643.90087890625,39659.51171875
2013-07-17,1431.5400390625,77072.1015625,19948.73046875,47407.0,4678.86181640625,40240.19140625
2013-07-18,1417.2099609375,77022.796875,20128.41015625,47657.0,4720.294921875,40245.30859375
2013-07-19,1424.219970703125,75874.0,20149.849609375,47400.0,4724.27099609375,39891.671875
2013-07-22,1416.6099853515625,75816.0,20159.119140625,48574.0,4678.84375,40117.671875
2013-07-23,1418.5,75368.1015625,20302.130859375,48820.0,4767.017578125,40790.16015625
2013-07-24,1407.949951171875,74015.203125,20090.6796875,48374.0,4717.962890625,40839.0390625
2013-07-25,1401.6199951171875,73849.703125,19804.759765625,49067.0,4673.978515625,40752.08984375
2013-07-26,1403.31005859375,72555.0,19748.189453125,49422.0,4658.73583984375,41064.578125
2013-07-29,1401.7099609375,72938.8984375,19593.279296875,49212.0,4580.33056640625,40341.859375
2013-07-30,1387.97998046875,74420.796875,19348.33984375,48562.0,4608.3515625,40236.55078125
2013-07-31,1377.5999755859375,73377.5,19345.69921875,48234.0,4610.23974609375,40837.87890625
2013-08-01,1398.27001953125,73401.796875,19317.189453125,49141.0,4624.19873046875,41863.76171875
2013-08-02,1393.219970703125,74032.796875,19164.01953125,48474.0,4640.64306640625,42051.6015625
2013-08-05,1391.1800537109375,74290.1015625,19182.259765625,48436.0,,41918.41015625
2013-08-06,1366.0799560546875,74031.6015625,18733.0390625,47422.0,,41914.8203125
2013-08-07,1362.469970703125,73544.796875,18664.880859375,47447.0,,42246.5
2013-08-08,1362.9599609375,,18789.33984375,48929.0,,42712.05078125
2013-08-09,1380.3199462890625,,,49875.0,,42648.73828125
2013-08-12,1387.6800537109375,75374.5,18946.98046875,50299.0,4597.6435546875,42124.83984375
2013-08-13,1407.0,75514.203125,19229.83984375,50601.0,4652.2587890625,42366.44921875
2013-08-14,1423.8399658203125,75585.8984375,19367.58984375,50896.0,4699.59326171875,42430.109375
2013-08-15,1392.4100341796875,73978.203125,,50908.0,4684.98974609375,42155.33984375
2013-08-16,1382.4000244140625,74275.3984375,18598.1796875,51539.0,4568.51806640625,42049.69921875
2013-08-19,1383.010009765625,72382.703125,18307.51953125,51574.0,4313.39013671875,41484.25
2013-08-20,1379.1099853515625,72204.203125,18246.0390625,50507.0,4174.85888671875,41825.3984375
2013-08-21,1379.02001953125,69709.5,17905.91015625,50405.0,4218.3232421875,41458.16015625
2013-08-22,1396.530029296875,68300.0,18312.939453125,51398.0,4171.2890625,41007.4296875
2013-08-23,1395.0999755859375,67932.296875,18519.439453125,52197.0,4169.703125,40925.12890625
2013-08-26,1386.6300048828125,68775.0,18558.130859375,51429.0,4120.54638671875,40419.9296875
2013-08-27,1372.02001953125,65519.8984375,17968.080078125,50092.0,3967.724365234375,39656.0
2013-08-28,1369.97998046875,65452.3984375,17996.150390625,49867.0,4026.355712890625,39248.0703125
2013-08-29,1372.7099609375,66394.3984375,18401.0390625,49922.0,4103.47119140625,39162.48828125
2013-08-30,1364.5400390625,,18619.720703125,50008.0,4194.96435546875,39492.37109375
2013-09-02,1368.52001953125,68545.3984375,18886.130859375,51835.0,4101.111328125,40129.0390625
2013-09-03,1371.989990234375,66973.1015625,18234.66015625,51626.0,4163.888671875,39541.51171875
2013-09-04,1373.6199951171875,66965.796875,18567.55078125,51716.0,4073.334228515625,39773.53125
2013-09-05,1421.5,66715.1015625,18979.759765625,52352.0,4050.74365234375,39686.44921875
2013-09-06,1421.449951171875,67232.3984375,19270.060546875,53749.0,4072.233154296875,39915.05859375
2013-09-09,1451.6099853515625,69689.203125,,54252.0,4191.13330078125,40953.8515625
2013-09-10,1453.31005859375,71788.0,19997.099609375,53979.0,4358.013671875,41732.98046875
2013-09-11,1452.6600341796875,71771.6015625,19997.44921875,53570.0,4349.28955078125,41640.53125
2013-09-12,1451.3699951171875,72722.296875,19781.880859375,53307.0,4356.4755859375,40785.6796875
2013-09-13,1440.9300537109375,71635.0,19732.759765625,53798.0,4375.4091796875,41122.46875
2013-09-16,1471.989990234375,74258.5,19742.470703125,53822.0,4522.1044921875,
2013-09-17,1470.1099853515625,74783.3984375,19804.029296875,54271.0,4517.486328125,41137.671875
2013-09-18,1475.1099853515625,74660.5,19962.16015625,55703.0,4463.12109375,41902.19921875
2013-09-19,1485.1500244140625,79466.0,20646.640625,55096.0,4670.59423828125,41752.26171875
2013-09-20,1477.8499755859375,77862.8984375,20263.7109375,54110.0,4583.69189453125,41225.98046875
2013-09-23,1467.949951171875,76807.8984375,19900.9609375,54602.0,4562.7216796875,41314.6796875
2013-09-24,1465.780029296875,76529.703125,19920.2109375,54431.0,4460.28076171875,41209.94921875
2013-09-25,1478.0400390625,76234.296875,19856.240234375,54261.0,4406.63623046875,41724.03125
2013-09-26,1483.699951171875,75618.203125,19893.849609375,53783.0,4405.76220703125,41327.578125
2013-09-27,1472.489990234375,74772.296875,19727.26953125,53739.0,4423.587890625,40903.6484375
2013-09-30,1463.1300048828125,74486.6015625,19379.76953125,52338.0,4316.04736328125,40185.23046875
2013-10-01,1472.25,76470.0,19517.150390625,53179.0,4345.76953125,41335.26953125
2013-10-02,1456.969970703125,75162.796875,,53100.0,4387.4736328125,41300.66015625
2013-10-03,1457.31005859375,76269.8984375,19902.0703125,52490.0,4418.51171875,40841.12890625
2013-10-04,1472.9599609375,76207.0,19915.94921875,52849.0,4389.216796875,40909.5390625
2013-10-07,1480.6300048828125,75901.203125,19895.099609375,52417.0,4374.8291015625,40451.16015625
2013-10-08,1501.5400390625,75063.8984375,19983.609375,52312.0,4432.375,39916.83984375
2013-10-09,1501.06005859375,74483.8984375,20249.259765625,52548.0,4457.3056640625,39866.171875
2013-10-10,1518.760009765625,75639.796875,20272.91015625,52997.0,4486.54541015625,40489.94921875
2013-10-11,1511.5999755859375,76176.3984375,20528.58984375,53150.0,4519.7783203125,40975.37109375
2013-10-14,1510.5799560546875,76235.0,20607.5390625,54171.0,,40882.08984375
2013-10-15,1530.1700439453125,,20547.619140625,54981.0,,40218.3203125
2013-10-16,1533.800048828125,,,55973.0,4492.12744140625,40355.26953125
2013-10-17,1513.3299560546875,,20415.509765625,55358.0,4518.79638671875,40199.46875
2013-10-18,1538.1400146484375,,20882.890625,55378.0,4546.43603515625,40412.69140625
2013-10-21,1535.27001953125,78877.0,20893.890625,56077.0,4578.04248046875,40345.78125
2013-10-22,1526.4000244140625,79272.3984375,20864.970703125,56460.0,4512.609375,40813.48046875
2013-10-23,1506.0999755859375,78515.6015625,20767.880859375,55440.0,4546.3642578125,40552.58984375
2013-10-24,1501.93994140625,78845.796875,20725.4296875,54877.0,4594.708984375,40246.73046875
2013-10-25,1505.3900146484375,79271.5,20683.51953125,54154.0,4580.7099609375,40671.609375
2013-10-28,1511.510009765625,79565.203125,20570.279296875,55073.0,4590.40185546875,41125.01953125
2013-10-29,1517.7900390625,,20929.009765625,54539.0,4562.634765625,41284.37890625
2013-10-30,1514.06005859375,78919.3984375,21033.970703125,54173.0,4574.7421875,41050.08984375
2013-10-31,1509.6199951171875,77620.3984375,21164.51953125,54256.0,4510.4970703125,41038.6484375
2013-11-01,1515.1500244140625,76501.203125,21196.810546875,54013.0,4432.45703125,41079.609375
2013-11-04,,76234.203125,,54437.0,4423.15673828125,41013.71875
2013-11-05,1507.739990234375,74744.203125,20974.7890625,53832.0,,40304.44921875
2013-11-06,1501.8900146484375,75768.6015625,20894.939453125,53385.0,4449.6279296875,40280.08984375
2013-11-07,1507.77001953125,75811.5,20822.76953125,52741.0,4485.97607421875,40009.8984375
2013-11-08,1489.3199462890625,73918.296875,20666.150390625,52249.0,4476.58740234375,39864.16015625
2013-11-11,1481.2900390625,72140.0,20490.9609375,52624.0,4441.59228515625,39686.828125
2013-11-12,1498.469970703125,71904.6015625,20281.91015625,51804.0,4380.509765625,39594.640625
2013-11-13,1467.22998046875,72327.0,20194.400390625,52230.0,4301.763671875,39765.921875
2013-11-14,1491.0999755859375,73974.796875,20399.419921875,53452.0,4367.24169921875,40306.69921875
2013-11-15,1495.280029296875,74273.203125,,,4335.31982421875,41034.109375
2013-11-18,1511.72998046875,75597.703125,20850.740234375,54307.0,4393.46142578125,
2013-11-19,1506.969970703125,74617.703125,20890.8203125,53033.0,4398.20556640625,40643.25
2013-11-20,1506.6199951171875,75381.703125,20635.130859375,,4350.65673828125,40795.55859375
2013-11-21,1494.0699462890625,74679.203125,20229.05078125,52688.0,4326.07666015625,40998.37109375
2013-11-22,1504.2099609375,75638.0,20217.390625,52801.0,4317.83154296875,41199.01953125
2013-11-25,1504.969970703125,76531.3984375,20605.080078125,52264.0,4334.6748046875,40948.359375
2013-11-26,1484.5799560546875,75563.203125,20425.01953125,51447.0,4235.13525390625,41002.6796875
2013-11-27,1475.27001953125,74896.0,20420.259765625,51861.0,4251.36279296875,41872.58984375
2013-11-28,1484.02001953125,74580.3984375,20534.91015625,51847.0,4233.798828125,42160.421875
2013-11-29,1479.780029296875,75748.296875,20791.9296875,52482.0,4256.31005859375,42499.12890625
2013-12-02,1473.56005859375,74951.203125,20898.009765625,51245.0,4321.8486328125,42138.55078125
2013-12-03,1448.4300537109375,73087.5,20854.919921875,50349.0,4288.63671875,41876.859375
2013-12-04,1439.3599853515625,73088.6015625,20708.7109375,50216.0,4241.17578125,42003.6484375
2013-12-05,1428.7099609375,71991.8984375,20957.810546875,50788.0,4216.76904296875,41910.078125
2013-12-06,1448.6700439453125,73378.3984375,20996.529296875,50944.0,4180.6640625,41925.5390625
2013-12-09,1465.699951171875,74232.8984375,21326.419921875,51165.0,4214.216796875,42289.23046875
2013-12-10,1465.9300537109375,74118.0,21255.259765625,50993.0,4275.55126953125,42490.1015625
2013-12-11,1462.530029296875,73965.796875,21171.41015625,50068.0,4271.6162109375,42304.55078125
2013-12-12,1449.739990234375,73071.796875,20925.609375,50122.0,4212.0927734375,
2013-12-13,1450.199951171875,74065.0,20715.580078125,50051.0,4174.7060546875,41884.828125
2013-12-16,1472.760009765625,74843.3984375,20659.51953125,50280.0,4125.83349609375,42054.01953125
2013-12-17,1480.5799560546875,70946.1015625,20612.140625,50090.0,4182.22216796875,41758.55078125
2013-12-18,1490.8599853515625,71417.296875,20859.859375,50563.0,4196.15771484375,42079.87109375
2013-12-19,1499.4200439453125,69100.0,20708.619140625,50819.0,4231.85400390625,42198.3203125
2013-12-20,1496.3499755859375,69572.796875,21079.720703125,51186.0,4195.431640625,42183.76953125
2013-12-23,1507.8499755859375,68086.1015625,21101.029296875,51356.0,4189.48388671875,42508.03125
2013-12-24,1508.18994140625,68997.796875,21032.7109375,,4202.708984375,
2013-12-25,,66096.6015625,,,,
2013-12-26,1501.8299560546875,64555.19921875,21074.58984375,51221.0,,42540.3203125
2013-12-27,1494.530029296875,63885.19921875,21193.580078125,51267.0,4212.85498046875,42753.21875
2013-12-30,1503.3900146484375,67985.703125,21143.009765625,51507.0,4274.0498046875,42958.8203125
2013-12-31,,67801.703125,21170.6796875,,,
2014-01-01,,,21140.48046875,,,
2014-01-02,,66985.796875,20888.330078125,50341.0,4327.13671875,42188.44921875
2014-01-03,,65967.1015625,20851.330078125,50981.0,4257.53662109375,42064.96875
2014-01-06,1463.75,68022.0,20787.30078125,50974.0,4202.68408203125,41525.94921875
2014-01-07,,68598.6015625,20693.240234375,50430.0,4175.68212890625,41778.6015625
2014-01-08,1462.6700439453125,67331.703125,20729.380859375,50577.0,4200.4677734375,41515.48828125
2014-01-09,1464.949951171875,66413.6015625,20713.369140625,49322.0,4201.0927734375,41585.5390625
2014-01-10,1469.3900146484375,67912.1015625,20758.490234375,49696.0,4254.84521484375,42458.51171875
2014-01-13,1477.280029296875,68062.296875,21134.2109375,49427.0,4390.640625,42158.62109375
2014-01-14,1471.06005859375,68072.5,21032.880859375,49703.0,,42439.7890625
2014-01-15,1485.77001953125,68134.6015625,21289.490234375,50105.0,4441.46240234375,42511.25
2014-01-16,1480.4300537109375,66843.6015625,21265.1796875,49696.0,4412.35791015625,42172.73046875
2014-01-17,1484.8499755859375,65635.0,21063.619140625,49182.0,4412.09716796875,41911.30859375
2014-01-20,1495.93994140625,65763.6015625,21205.05078125,48708.0,4431.4404296875,41976.37109375
2014-01-21,1503.5999755859375,66318.703125,21251.119140625,48542.0,4452.3671875,41838.62890625
2014-01-22,1498.72998046875,67367.296875,21337.669921875,49300.0,4477.35595703125,42062.8203125
2014-01-23,1493.7900390625,65429.30078125,21373.66015625,48321.0,4495.908203125,41531.80078125
2014-01-24,1492.719970703125,64427.5,21133.560546875,47787.0,4437.2109375,40979.80078125
2014-01-27,1477.8699951171875,64568.69921875,20707.44921875,47701.0,4322.6513671875,40863.41015625
2014-01-28,1470.8299560546875,63543.69921875,20683.509765625,47841.0,4341.52197265625,40660.9296875
2014-01-29,1463.1099853515625,62088.69921875,20647.30078125,47557.0,4417.2177734375,40689.8984375
2014-01-30,1463.5999755859375,62701.3984375,20498.25,47244.0,4418.62548828125,41008.30078125
2014-01-31,1454.050048828125,61858.19921875,20513.849609375,47639.0,,40879.75
2014-02-03,1440.9000244140625,61675.19921875,20209.259765625,46148.0,4386.12841796875,
2014-02-04,1441.7900390625,62732.69921875,20211.9296875,46964.0,4352.12646484375,40085.51953125
2014-02-05,1456.0,62442.3984375,20261.029296875,46624.0,4384.1796875,39880.87109375
2014-02-06,1463.9599609375,64549.8984375,20310.740234375,47738.0,4424.57763671875,40288.78125
2014-02-07,1478.219970703125,64614.30078125,20376.560546875,48074.0,4466.5322265625,40525.73828125
2014-02-10,1475.9000244140625,64050.19921875,20334.26953125,47711.0,4450.6162109375,40116.359375
2014-02-11,1483.4300537109375,64280.69921875,20363.369140625,48463.0,4470.05712890625,40759.62109375
2014-02-12,1498.0799560546875,64513.69921875,20448.490234375,48217.0,4496.15234375,40690.05859375
2014-02-13,1478.77001953125,63764.8984375,20193.349609375,47813.0,4491.5263671875,40308.9609375
2014-02-14,1494.3199462890625,64882.8984375,20366.8203125,48201.0,4507.91015625,40710.890625
2014-02-17,1507.489990234375,65599.203125,20464.060546875,47576.0,4555.23291015625,40735.48046875
2014-02-18,1504.239990234375,64125.69921875,20634.2109375,46600.0,4556.0556640625,40421.859375
2014-02-19,1485.5999755859375,63382.1015625,20722.970703125,47151.0,4592.5146484375,40006.421875
2014-02-20,1480.989990234375,63681.0,20536.640625,47289.0,4598.0849609375,39654.23046875
2014-02-21,1487.6400146484375,63885.6015625,20700.75,47380.0,4646.0146484375,39724.578125
2014-02-24,1489.010009765625,64186.0,20811.439453125,47393.0,4623.43701171875,39792.7109375
2014-02-25,1478.6400146484375,62123.80078125,20852.470703125,46716.0,4577.1552734375,39023.6484375
2014-02-26,1469.510009765625,61503.0,20986.990234375,46599.0,4532.58544921875,38605.62109375
2014-02-27,1448.699951171875,61779.19921875,,47607.0,4568.80419921875,38912.9296875
2014-02-28,1444.7099609375,62553.30078125,21120.119140625,47094.0,4620.07861328125,38782.890625
2014-03-03,1288.81005859375,61189.1015625,20946.650390625,,4584.06884765625,38534.8203125
2014-03-04,1356.5400390625,63030.69921875,21209.73046875,,4601.14794921875,39084.359375
2014-03-05,1351.1099853515625,63444.69921875,21276.859375,46589.0,4659.03369140625,39021.0703125
2014-03-06,1337.97998046875,64004.19921875,21513.869140625,47093.0,4687.7177734375,39176.30078125
2014-03-07,1339.3599853515625,63096.0,21919.7890625,46244.0,4685.7509765625,38913.0390625
2014-03-10,,62731.5,21934.830078125,45533.0,4677.107421875,38671.01171875
2014-03-11,1308.699951171875,63065.6015625,21826.419921875,45698.0,4704.07421875,38689.5703125
2014-03-12,1274.2099609375,63258.6015625,21856.220703125,45862.0,4684.24560546875,38634.828125
2014-03-13,1248.56005859375,63345.3984375,21774.609375,45444.0,4726.0263671875,38037.5
2014-03-14,1237.4300537109375,63278.8984375,21809.80078125,44966.0,4878.498046875,37950.96875
2014-03-17,1283.699951171875,64197.80078125,,45118.0,4876.04296875,
2014-03-18,1335.8599853515625,65573.5,21832.609375,46150.0,4805.46923828125,38814.69140625
2014-03-19,1319.02001953125,65487.1015625,21832.859375,46567.0,4821.31396484375,38811.94140625
2014-03-20,1320.5,65261.3984375,21740.08984375,47278.0,4698.83349609375,39616.19140625
2014-03-21,1307.3399658203125,64579.3984375,21753.75,47381.0,4700.0751953125,40021.73046875
2014-03-24,1297.9100341796875,63710.3984375,22055.48046875,47993.0,4720.27978515625,39821.7109375
2014-03-25,1324.43994140625,64696.5,22055.2109375,48180.0,4702.951171875,39793.01953125
2014-03-26,1349.3900146484375,67730.796875,22095.30078125,47966.0,4728.099609375,39761.30078125
2014-03-27,1331.9300537109375,67048.3984375,22214.369140625,49647.0,4722.9169921875,39911.01171875
2014-03-28,1344.1199951171875,69117.296875,22339.970703125,49768.0,4768.13525390625,40048.19921875
2014-03-31,1369.2900390625,69736.296875,22386.26953125,50415.0,,40461.6015625
2014-04-01,1375.72998046875,70857.3984375,22446.439453125,50270.0,4873.7890625,40470.01171875
2014-04-02,1373.3299560546875,70648.0,22551.490234375,51701.0,4870.060546875,40900.53125
2014-04-03,1366.0400390625,71544.796875,22509.0703125,51408.0,4891.1748046875,40563.05859375
2014-04-04,1382.4100341796875,72582.8984375,22359.5,51082.0,4857.7998046875,40598.33984375
2014-04-07,1349.7900390625,72489.1015625,22343.44921875,52155.0,4920.89306640625,40595.69921875
2014-04-08,1352.3299560546875,73946.5,,51629.0,4921.2578125,40906.828125
2014-04-09,1348.8499755859375,72428.5,22702.33984375,51185.0,4921.2578125,40937.76953125
2014-04-10,1367.7099609375,73150.203125,22715.330078125,51127.0,4765.58740234375,40447.9609375
2014-04-11,1362.4000244140625,72736.296875,22628.9609375,51867.0,4816.43310546875,40380.7890625
2014-04-14,1344.8599853515625,73774.8984375,,51596.0,4864.73974609375,40530.69140625
2014-04-15,1311.010009765625,72438.0,22484.9296875,50454.0,4870.0703125,40481.80078125
2014-04-16,1322.5999755859375,72399.3984375,22277.23046875,51201.0,4872.8662109375,40890.53125
2014-04-17,1329.6700439453125,73561.796875,22628.83984375,52112.0,4896.90673828125,
2014-04-18,,73476.0,,,,
2014-04-21,1345.0400390625,73446.703125,22764.830078125,,4892.14306640625,40654.0703125
2014-04-22,1335.6199951171875,73170.0,22758.369140625,51977.0,4898.06103515625,40468.19921875
2014-04-23,1329.1099853515625,,22876.5390625,51570.0,4893.0029296875,40296.98046875
2014-04-24,1300.5400390625,72391.296875,,51817.0,4890.93408203125,40407.9296875
2014-04-25,1280.1199951171875,71388.703125,22688.0703125,51399.0,4897.498046875,40198.3984375
2014-04-28,1299.1300048828125,72398.5,22631.609375,51384.0,4818.61474609375,40136.5703125
2014-04-29,1304.780029296875,72315.0,22466.189453125,51839.0,4819.5380859375,40702.671875
2014-04-30,1306.010009765625,73871.5,22417.80078125,51626.0,4840.00244140625,40711.55859375
2014-05-02,,75159.1015625,22403.890625,52980.0,4838.6162109375,40967.94921875
2014-05-05,1298.2900390625,74760.796875,22445.119140625,53446.0,4842.35888671875,41047.87890625
2014-05-06,1318.5699462890625,75190.296875,22508.419921875,53780.0,4834.32421875,41470.8203125
2014-05-07,1363.47998046875,74967.203125,22323.900390625,54053.0,4861.9248046875,41803.12890625
2014-05-08,1371.4200439453125,75781.703125,22344.0390625,53422.0,4860.7451171875,41659.91015625
2014-05-09,,75563.0,22994.23046875,53100.0,4897.9931640625,41641.109375
2014-05-12,1375.31005859375,75935.6015625,23551.0,54053.0,4912.85205078125,42086.171875
2014-05-13,1385.2900390625,75776.5,23871.23046875,53907.0,4921.248046875,42236.828125
2014-05-14,1389.1099853515625,76047.796875,23815.119140625,54413.0,4991.48779296875,42144.51171875
2014-05-15,1381.989990234375,75228.3984375,23905.599609375,53856.0,,41561.828125
2014-05-16,1392.300048828125,75009.296875,24121.740234375,53976.0,5031.42138671875,41898.83984375
2014-05-19,1413.8499755859375,,24363.05078125,53353.0,5014.84765625,41840.05078125
2014-05-20,1425.5799560546875,,24376.880859375,52366.0,4895.81005859375,41805.1015625
2014-05-21,1439.9000244140625,,24298.01953125,52203.0,4910.14599609375,41828.98046875
2014-05-22,1430.5400390625,,24374.400390625,52806.0,4969.734375,41943.9609375
2014-05-23,1438.97998046875,,24693.349609375,52626.0,4972.90966796875,41917.921875
2014-05-26,1449.3599853515625,,24716.880859375,52932.0,4963.77734375,42004.578125
2014-05-27,1417.3199462890625,,24549.509765625,52172.0,,41958.96875
2014-05-28,1425.949951171875,,24556.08984375,52640.0,4985.43017578125,41960.44921875
2014-05-29,1447.3900146484375,,24234.150390625,52239.0,,42009.921875
2014-05-30,1432.030029296875,,24217.33984375,51239.0,4893.76318359375,41362.51171875
2014-06-02,1464.469970703125,,24684.849609375,51606.0,4911.94482421875,41936.7109375
2014-06-03,1472.8299560546875,,24858.58984375,52032.0,4942.01025390625,42126.08984375
2014-06-04,1475.7900390625,,24805.830078125,51833.0,4932.41748046875,41953.30078125
2014-06-05,1470.699951171875,79803.0,25019.509765625,51559.0,4935.41748046875,42173.03125
2014-06-06,1484.93994140625,80397.5,25396.4609375,53129.0,4937.029296875,42778.26171875
2014-06-09,1485.3900146484375,80753.796875,25580.2109375,54273.0,4884.93798828125,43009.98828125
2014-06-10,1490.81005859375,81672.0,25583.689453125,54604.0,4945.94287109375,43045.26953125
2014-06-11,1501.1800537109375,,25473.890625,55102.0,4971.79833984375,42944.80859375
2014-06-12,,79834.296875,25576.2109375,,4934.2607421875,42617.62109375
2014-06-13,,79011.6015625,25228.169921875,54807.0,4926.51708984375,42485.66015625
2014-06-16,1493.9300537109375,77645.703125,25190.48046875,54630.0,4885.31396484375,42596.25
2014-06-17,1486.3800048828125,78015.703125,25521.189453125,54300.0,4909.37109375,42612.640625
2014-06-18,1494.280029296875,78092.8984375,25246.25,55203.0,4887.71484375,42802.6015625
2014-06-19,1495.0899658203125,79057.203125,25201.80078125,,4864.12890625,42957.359375
2014-06-20,1486.300048828125,78400.703125,25105.509765625,54638.0,4847.55712890625,42865.71875
2014-06-23,1486.300048828125,79326.5,25031.3203125,54210.0,4841.98486328125,42916.73046875
2014-06-24,1518.8299560546875,78986.1015625,25368.900390625,54281.0,4862.09619140625,42884.76171875
2014-06-25,1481.949951171875,78997.8984375,25313.740234375,53426.0,4838.83837890625,42854.19140625
2014-06-26,1473.1800537109375,78104.1015625,25062.669921875,53506.0,4872.27490234375,42613.80078125
2014-06-27,1477.3199462890625,78472.3984375,25099.919921875,53157.0,4844.98974609375,42493.859375
2014-06-30,1476.3800048828125,78489.0,25413.779296875,53168.0,4878.43701171875,42737.171875
2014-07-01,1482.9200439453125,77107.0,25516.349609375,53171.0,4884.68017578125,42872.83984375
2014-07-02,1514.3299560546875,76831.796875,25841.2109375,53029.0,4908.1279296875,43279.48046875
2014-07-03,1514.469970703125,77528.5,25823.75,53875.0,4888.58984375,43660.69921875
2014-07-04,1489.530029296875,77534.796875,25962.060546875,54055.0,4905.67919921875,43518.05859375
2014-07-07,1513.719970703125,,26100.080078125,53802.0,4988.88232421875,43452.55078125
2014-07-08,1516.75,79290.796875,25582.109375,53635.0,5024.5625,43403.4296875
2014-07-09,1513.3800048828125,79458.796875,25444.810546875,,,43686.75
2014-07-10,1494.9200439453125,,25372.75,54593.0,5097.8583984375,43474.2890625
2014-07-11,1499.8199462890625,79364.3984375,25024.349609375,54786.0,5032.44970703125,43481.828125
2014-07-14,1483.4100341796875,,25006.98046875,55744.0,5020.91357421875,43967.44140625
