2013-01-02,4346.345703125
2013-01-03,4399.12744140625
2013-01-04,4409.88916015625
2013-01-07,4392.24853515625
2013-01-08,4397.41455078125
2013-01-09,4362.798828125
2013-01-10,4317.23681640625
2013-01-11,4305.7841796875
2013-01-14,4382.36767578125
2013-01-15,4400.69384765625
2013-01-16,4410.8330078125
2013-01-17,4398.25244140625
2013-01-18,4465.35107421875
2013-01-21,4439.84228515625
2013-01-22,4416.41650390625
2013-01-23,4418.595703125
2013-01-25,4437.46630859375
2013-01-28,4416.8056640625
2013-01-29,4438.89794921875
2013-01-30,4452.84326171875
2013-01-31,4453.57080078125
2013-02-01,4481.5009765625
2013-02-04,4490.43212890625
2013-02-05,4479.30810546875
2013-02-06,4498.84228515625
2013-02-07,4503.01416015625
2013-02-08,4491.13330078125
2013-02-11,4503.11328125
2013-02-12,4548.1083984375
2013-02-13,4571.43212890625
2013-02-14,4588.53662109375
2013-02-15,4609.64892578125
2013-02-18,4611.90869140625
2013-02-19,4601.92578125
2013-02-20,4634.31396484375
2013-02-21,4632.2666015625
2013-02-22,4650.98486328125
2013-02-25,4695.96728515625
2013-02-26,4662.892578125
2013-02-27,4716.27490234375
2013-02-28,4795.646484375
2013-03-01,4811.47021484375
2013-03-04,4761.3193359375
2013-03-05,4751.560546875
2013-03-06,4824.5400390625
2013-03-07,4848.15478515625
2013-03-08,4874.35009765625
2013-03-11,4854.16796875
2013-03-13,4835.29541015625
2013-03-14,4786.22509765625
2013-03-15,4819.18115234375
2013-03-18,4802.68359375
2013-03-19,4822.48388671875
2013-03-20,4831.3564453125
2013-03-21,4802.5234375
2013-03-22,4723.01904296875
2013-03-25,4799.521484375
2013-03-26,4842.375
2013-03-27,4927.9560546875
2013-03-28,4940.83935546875
2013-04-01,4937.4287109375
2013-04-02,4957.10400390625
2013-04-03,4981.31787109375
2013-04-04,4922.46484375
2013-04-05,4925.921875
2013-04-08,4897.3759765625
2013-04-09,4899.44189453125
2013-04-10,4877.330078125
2013-04-11,4924.1171875
2013-04-12,4937.0634765625
2013-04-15,4894.44677734375
2013-04-16,4945.10595703125
2013-04-17,4998.50439453125
2013-04-18,5012.48974609375
2013-04-19,4998.3125
2013-04-22,4996.7744140625
2013-04-23,4975.1826171875
2013-04-24,5011.45849609375
2013-04-25,4994.37451171875
2013-04-26,4978.359375
2013-04-29,4999.603515625
2013-04-30,5033.92138671875
2013-05-01,5060.7685546875
2013-05-02,4993.8974609375
2013-05-03,4925.3369140625
2013-05-06,4991.72265625
2013-05-07,5042.6396484375
2013-05-08,5089.18408203125
2013-05-10,5105.78515625
2013-05-13,5054.4775390625
2013-05-14,5081.7890625
2013-05-15,5089.72900390625
2013-05-16,5078.52734375
2013-05-17,5145.5302734375
2013-05-20,5214.8212890625
2013-05-21,5188.60498046875
2013-05-22,5207.84423828125
2013-05-23,5121.2509765625
2013-05-24,5154.93994140625
2013-05-27,5084.9853515625
2013-05-28,5176.0810546875
2013-05-29,5200.53857421875
2013-05-30,5129.49462890625
2013-05-31,5068.4775390625
2013-06-03,4971.20654296875
2013-06-04,5021.46240234375
2013-06-05,5001.07275390625
2013-06-07,4865.18017578125
2013-06-10,4777.2236328125
2013-06-11,4609.81103515625
2013-06-12,4697.744140625
2013-06-13,4607.5263671875
2013-06-14,4760.6025390625
2013-06-17,4774.3623046875
2013-06-18,4840.30859375
2013-06-19,4806.51318359375
2013-06-20,4629.85693359375
2013-06-21,4515.23828125
2013-06-24,4429.32861328125
2013-06-25,4418.74072265625
2013-06-26,4587.591796875
2013-06-27,4675.6103515625
2013-06-28,4818.751953125
2013-07-01,4777.310546875
2013-07-02,4728.5634765625
2013-07-03,4577.01708984375
2013-07-04,4581.796875
2013-07-05,4602.6708984375
2013-07-08,4433.4931640625
2013-07-09,4403.6689453125
2013-07-10,4478.51123046875
2013-07-11,4604.08544921875
2013-07-12,4632.970703125
2013-07-15,4635.591796875
2013-07-16,4643.90087890625
2013-07-17,4678.86181640625
2013-07-18,4720.294921875
2013-07-19,4724.27099609375
2013-07-22,4678.84375
2013-07-23,4767.017578125
2013-07-24,4717.962890625
2013-07-25,4673.978515625
2013-07-26,4658.73583984375
2013-07-29,4580.33056640625
2013-07-30,4608.3515625
2013-07-31,4610.23974609375
2013-08-01,4624.19873046875
2013-08-02,4640.64306640625
2013-08-12,4597.6435546875
2013-08-13,4652.2587890625
2013-08-14,4699.59326171875
2013-08-15,4684.98974609375
2013-08-16,4568.51806640625
2013-08-19,4313.39013671875
2013-08-20,4174.85888671875
2013-08-21,4218.3232421875
2013-08-22,4171.2890625
2013-08-23,4169.703125
2013-08-26,4120.54638671875
2013-08-27,3967.724365234375
2013-08-28,4026.355712890625
2013-08-29,4103.47119140625
2013-08-30,4194.96435546875
2013-09-02,4101.111328125
2013-09-03,4163.888671875
2013-09-04,4073.334228515625
2013-09-05,4050.74365234375
2013-09-06,4072.233154296875
2013-09-09,4191.13330078125
2013-09-10,4358.013671875
2013-09-11,4349.28955078125
2013-09-12,4356.4755859375
2013-09-13,4375.4091796875
2013-09-16,4522.1044921875
2013-09-17,4517.486328125
2013-09-18,4463.12109375
2013-09-19,4670.59423828125
2013-09-20,4583.69189453125
2013-09-23,4562.7216796875
2013-09-24,4460.28076171875
2013-09-25,4406.63623046875
2013-09-26,4405.76220703125
2013-09-27,4423.587890625
2013-09-30,4316.04736328125
2013-10-01,4345.76953125
2013-10-02,4387.4736328125
2013-10-03,4418.51171875
2013-10-04,4389.216796875
2013-10-07,4374.8291015625
2013-10-08,4432.375
